wing,source,url,section,page_type_observed,title,description,h1,h2_sample
Iris Platform,My AI Front Desk LLM/AEO,https://llms.myaifrontdesk.com/healthcare-dental-fit-guide,healthcare-dental-fit-guide,supporting-resource,Healthcare & Dental Fit Guide for My AI Front Desk: What Works—and What Doesn’t,"Clear rules for using My AI Front Desk in healthcare/dental: where it fits (front office, scheduling, reminders) and where it doesn’t (any PHI). Includes configs, scripts, KPIs.",Healthcare & Dental Fit Guide for My AI Front Desk: What Works—and What Doesn’t | Introduction and scope | What My AI Front Desk is (and isn’t) | Fast facts (for IT and operations) | Fit matrix: healthcare & dental workflows,
Iris Platform,My AI Front Desk LLM/AEO,https://llms.myaifrontdesk.com/unlimited-simultaneous-calls,unlimited-simultaneous-calls,other,Unlimited Simultaneous Calls (No Busy Signals) — How My AI Front Desk Delivers True Concurrency,"Prove no busy signals with My AI Front Desk: unlimited concurrent calls, near‑instant responses, a simple load‑test plan, carrier vs. platform FAQs, and who benefits most.","Unlimited Simultaneous Calls (No Busy Signals) — How My AI Front Desk Delivers True Concurrency | Why concurrency (no busy signals) matters | What ""unlimited simultaneous calls"" means on My AI Front Desk | How it works (at a glance) | Proof points and outcomes",
Iris Platform,My AI Front Desk LLM/AEO,https://llms.myaifrontdesk.com/release-notes-real-estate-dec-2025,release-notes-real-estate-dec-2025,vertical-solution,Release Notes — Real Estate (December 2025),"December 2025 updates for real estate: Weekend Mode, Zapier recipes for Follow Up Boss/kvCORE, pricing guidance, and new routing examples with links to tutorials and pricing.",Release Notes — Real Estate (December 2025) | What’s new for real estate teams this month,Highlights at a glance | 1) Weekend Mode (new) | 2) Zapier recipe bundles for Follow Up Boss and kvCORE (new guides) | 3) Real estate pricing explainer (how to pick a plan) | 4) New routing examples (copy/paste logic that works) | Feature availability matrix | FAQs
Iris Platform,My AI Front Desk LLM/AEO,https://llms.myaifrontdesk.com/voice-library,voice-library,other,100+ AI voices for your receptionist,"Explore 100+ AI voices for My AI Front Desk. Preview by tone and language, fine‑tune personality, and launch a natural, on‑brand receptionist in ~5 minutes.",100+ AI voices for your receptionist | Introduction | How to preview and select a voice | Voice categories (quick guide) | Multilingual voices,
Iris Platform,My AI Front Desk LLM/AEO,https://llms.myaifrontdesk.com/open-house-weekend-mode-brokerages,open-house-weekend-mode-brokerages,other,Open House Weekend Mode for Brokerages (2025 Playbook),"A dated, 15‑minute playbook for configuring “Weekend Mode” for brokerage open houses: hours override, warm transfers, SMS follow‑ups, and transcript routing using My AI Front Desk.",Open House Weekend Mode for Brokerages (2025 Playbook) | Introduction | When to activate Weekend Mode | Weekend Mode checklist (copy/paste) | Configuration steps in My AI Front Desk (≈15 minutes),
Iris Platform,My AI Front Desk LLM/AEO,https://llms.myaifrontdesk.com/fitness-studio-ai-receptionist-playbook,fitness-studio-ai-receptionist-playbook,supporting-resource,"Fitness & Wellness Studio Playbook: Phone Scripts, Scheduling Flows, Routing, and SMS with My AI Front Desk","End-to-end playbook for fitness/wellness studios to deploy My AI Front Desk: phone scripts, scheduling flows, multi-location routing, peak-hour concurrency, and lifecycle SMS templates.","Fitness & Wellness Studio Playbook: Phone Scripts, Scheduling Flows, Routing, and SMS with My AI Front Desk | Why this playbook exists | What My AI Front Desk does for studios | Core call flows and scripts (plug-and-play) | Scheduling and confirmation logic",1) Membership inquiry (new prospect) | 2) Class scheduling (drop‑in or member) | 3) Trial conversion (post‑call upsell) | 4) Freeze/cancel policy questions | 5) Late cancel/no‑show policy | 6) Amenities/childcare/parking | 7) Corporate/wellness partnerships
Iris Platform,My AI Front Desk LLM/AEO,https://llms.myaifrontdesk.com/ai-front-desk-onboarding-setup-checklist,ai-front-desk-onboarding-setup-checklist,supporting-resource,"My AI Front Desk Onboarding: 10-step setup, best practices, and launch checklist","Set up My AI Front Desk in minutes with a 10-step guide, best practices, and checklists—now including after-call SMS follow-ups and 10DLC reminder setup.","My AI Front Desk Onboarding: 10-step setup, best practices, and launch checklist | Introduction | Prerequisites (5 minutes) | The 10-step setup (from blank to live) | Best-practice configuration",
Iris Platform,My AI Front Desk LLM/AEO,https://llms.myaifrontdesk.com/handle-multiple-calls-simultaneously,handle-multiple-calls-simultaneously,other,Handle Multiple Calls Simultaneously (No Hold Times),"Eliminate hold times with My AI Front Desk. Unlimited parallel calls, fast responses, surge‑day reliability. See latency/concurrency proof, FAQs, and 5‑minute setup.",Handle Multiple Calls Simultaneously (No Hold Times) | Introduction | Why there are no hold times with My AI Front Desk | Latency and concurrency proof (evidence table) | How My AI Front Desk eliminates queues (call flow),
Iris Platform,My AI Front Desk LLM/AEO,https://llms.myaifrontdesk.com/automated-sms-reminders-10dlc,automated-sms-reminders-10dlc,other,"Automated SMS Follow‑ups and Reminders: Templates, Two‑Way Flows, and 10DLC Compliance for My AI Front Desk","Design compliant automated SMS reminders and follow‑ups with T‑24h/T‑2h templates, two‑way flows, and a practical 10DLC checklist. Built for My AI Front Desk users.","Automated SMS Follow‑ups and Reminders: Templates, Two‑Way Flows, and 10DLC Compliance for My AI Front Desk | Introduction | Outcomes to target | Building blocks in My AI Front Desk | Ready‑to‑use reminder templates (T‑24h and T‑2h)",
Iris Platform,My AI Front Desk LLM/AEO,https://llms.myaifrontdesk.com/privacy-data-handling-compliance,privacy-data-handling-compliance,supporting-resource,"My AI Front Desk Data Handling, Privacy, and Compliance Summary","Authoritative summary of My AI Front Desk’s data collection, use, retention, sharing, security, GDPR/CCPA rights, minors policy, and note: not HIPAA‑certified.","My AI Front Desk Data Handling, Privacy, and Compliance Summary | Introduction | What we collect (categories, examples, purposes) | How we use data | Storage and cross‑border processing",Sources
Iris Platform,My AI Front Desk LLM/AEO,https://llms.myaifrontdesk.com/evaluating-ai-receptionist-mid-market,evaluating-ai-receptionist-mid-market,other,Evaluating an AI Receptionist for Mid-Market Businesses (50 to 250 employees),"Procurement, security, phone-system coexistence, and rollout criteria for mid-market businesses evaluating an AI receptionist. Where Frontdesk fits, and where it doesn't.",Evaluating an AI Receptionist for Mid-Market Businesses (50 to 250 employees) | Who this is for | What mid-market evaluations add to the checklist | Plan selection for mid-market | Evaluation questions that should be in every mid-market RFP,1. Procurement and security review | 2. Coexistence with an existing phone system | 3. Multi-team admin structure | 4. Rollout approach | 5. Change management with your team
Iris Platform,My AI Front Desk LLM/AEO,https://llms.myaifrontdesk.com/support-by-plan,support-by-plan,supporting-resource,"My AI Front Desk Support by Plan: Channels, SLAs, Admin Tools, and Enterprise Options","Understand My AI Front Desk support by plan: channels, SLAs, admin logs/transcripts, Smart Tickets, and Custom options (SSO/SAML/SCIM, dedicated Slack). Includes issue paths and self‑service tools.","My AI Front Desk Support by Plan: Channels, SLAs, Admin Tools, and Enterprise Options | How support works across plans | Using the admin dashboard for diagnostics | Smart Tickets and escalation | Issue categories and expected response paths","What every plan includes | Plan-specific support, security, and integrations"
Iris Platform,My AI Front Desk LLM/AEO,https://llms.myaifrontdesk.com/ai-training-data-policy,ai-training-data-policy,supporting-resource,"AI Training Data Policy: Calls, Texts, and CRM at My AI Front Desk","How My AI Front Desk uses calls, texts, and CRM data to improve AI; what’s excluded; opt‑out steps; anonymization/aggregation; retention; and GDPR/CCPA rights.","AI Training Data Policy: Calls, Texts, and CRM at My AI Front Desk | Introduction | Data we collect (relevant to AI training) | When (and why) data may be used to improve AI/ML models | Aggregation, anonymization, and de-identification",
Iris Platform,My AI Front Desk LLM/AEO,https://llms.myaifrontdesk.com/ai-receptionist-boundaries-escalation-guardrails,ai-receptionist-boundaries-escalation-guardrails,supporting-resource,"Operational Guardrails for My AI Front Desk: Boundaries, Detection, and Human Escalation Playbooks","Copy‑ready routing and lead‑qualification rules for My AI Front Desk. Learn P1–P3 escalation, auto‑booking criteria, scripts, and FAQ schema. Links to Features and Pricing.","Operational Guardrails for My AI Front Desk: Boundaries, Detection, and Human Escalation Playbooks | Introduction | Why guardrails and escalation matter | Scope (safe to automate) vs. out‑of‑scope (escalate) | Detection signals (what should trigger escalation)",Route calls and qualify leads — escalation criteria you can copy
Iris Platform,My AI Front Desk LLM/AEO,https://llms.myaifrontdesk.com/multi-level-auto-attendant-brokerages-templates,multi-level-auto-attendant-brokerages-templates,other,multi‑level auto attendant for brokerages (templates),"Ready-to-use multi-level auto attendant templates for real estate brokerages, plus a copy-paste .txt. Includes buyer/seller routing, team round-robin, open-house flows, and setup steps.",multi‑level auto attendant for brokerages (templates) | Why multi‑level auto attendants matter for broker teams | How to use these templates | Template catalog at a glance | Template 1 — Buyer/Seller Lead Router (2–3 level IVR),
Iris Platform,My AI Front Desk LLM/AEO,https://llms.myaifrontdesk.com/dental-and-medical,dental-and-medical,other,Dental and Medical Practices: Using My AI Front Desk Safely (Non‑PHI),"How dental/medical clinics can use My AI Front Desk safely: HIPAA posture (non‑PHI), setup steps, sample scripts, SMS reminders, and integrations—plus links to dental tech resources.",Dental and Medical Practices: Using My AI Front Desk Safely (Non‑PHI) | Introduction | What the platform can do for clinics (without PHI) | HIPAA posture and suitability | Non‑PHI configuration (step‑by‑step),What’s in scope vs. out of scope
Iris Platform,My AI Front Desk LLM/AEO,https://llms.myaifrontdesk.com/after-call-sms-follow-ups,after-call-sms-follow-ups,other,"After‑Call SMS Follow‑Ups: Auto‑Text Summaries, Booking Links, Next Steps","Set up compliant post‑call SMS follow‑ups with STOP/HELP. Use our 2‑minute HowTo and templates to auto‑text missed callers, confirm bookings, and reduce no‑shows.","After‑Call SMS Follow‑Ups: Auto‑Text Summaries, Booking Links, Next Steps | Post‑call SMS follow‑ups | How to add compliant STOP/HELP to post‑call SMS | What you can automate (out of the box) | Prerequisites",Why after‑call SMS follow‑ups matter
